"ID","ageFirstCap","season","k","age"
"B2X7823",1,2014,2,2
"B2X7823",1,2015,3,2
"B2X7823",1,2016,4,2
"B2X7823",1,2017,5,2
"B2X7823",1,2018,6,2
"B2X7823",1,2019,7,2
"B2X7823",1,2020,8,2
"B2X7824",1,2013,1,1
"B2X7824",1,2014,2,2
"B2X7824",1,2015,3,2
"B2X7824",1,2016,4,2
"B2X7824",1,2017,5,2
"B2X7824",1,2018,6,2
"B2X7824",1,2019,7,2
"B2X7824",1,2020,8,2
"B2X7825",1,2013,1,1
"B2X7825",1,2014,2,2
"B2X7825",1,2015,3,2
"B2X7825",1,2016,4,2
"B2X7825",1,2017,5,2
"B2X7825",1,2018,6,2
"B2X7825",1,2019,7,2
"B2X7825",1,2020,8,2
"B2X7826",1,2013,1,1
"B2X7826",1,2014,2,2
"B2X7826",1,2015,3,2
"B2X7826",1,2016,4,2
"B2X7826",1,2017,5,2
"B2X7826",1,2018,6,2
"B2X7826",1,2019,7,2
"B2X7826",1,2020,8,2
"B2X7827",2,2013,1,2
"B2X7827",2,2014,2,2
"B2X7827",2,2015,3,2
"B2X7827",2,2016,4,2
"B2X7827",2,2017,5,2
"B2X7827",2,2018,6,2
"B2X7827",2,2019,7,2
"B2X7827",2,2020,8,2
"B2X7828",1,2013,1,1
"B2X7828",1,2014,2,2
"B2X7828",1,2015,3,2
"B2X7828",1,2016,4,2
"B2X7828",1,2017,5,2
"B2X7828",1,2018,6,2
"B2X7828",1,2019,7,2
"B2X7828",1,2020,8,2
"B2X7829",2,2013,1,2
"B2X7829",2,2014,2,2
"B2X7829",2,2015,3,2
"B2X7829",2,2016,4,2
"B2X7829",2,2017,5,2
"B2X7829",2,2018,6,2
"B2X7829",2,2019,7,2
"B2X7829",2,2020,8,2
"B2X7830",1,2013,1,1
"B2X7830",1,2014,2,2
"B2X7830",1,2015,3,2
"B2X7830",1,2016,4,2
"B2X7830",1,2017,5,2
"B2X7830",1,2018,6,2
"B2X7830",1,2019,7,2
"B2X7830",1,2020,8,2
"B2X7831",2,2013,1,2
"B2X7831",2,2014,2,2
"B2X7831",2,2015,3,2
"B2X7831",2,2016,4,2
"B2X7831",2,2017,5,2
"B2X7831",2,2018,6,2
"B2X7831",2,2019,7,2
"B2X7831",2,2020,8,2
"B2X7832",1,2013,1,1
"B2X7832",1,2014,2,2
"B2X7832",1,2015,3,2
"B2X7832",1,2016,4,2
"B2X7832",1,2017,5,2
"B2X7832",1,2018,6,2
"B2X7832",1,2019,7,2
"B2X7832",1,2020,8,2
"B2X7833",1,2013,1,1
"B2X7833",1,2014,2,2
"B2X7833",1,2015,3,2
"B2X7833",1,2016,4,2
"B2X7833",1,2017,5,2
"B2X7833",1,2018,6,2
"B2X7833",1,2019,7,2
"B2X7833",1,2020,8,2
"B2X7834",1,2013,1,1
"B2X7834",1,2014,2,2
"B2X7834",1,2015,3,2
"B2X7834",1,2016,4,2
"B2X7834",1,2017,5,2
"B2X7834",1,2018,6,2
"B2X7834",1,2019,7,2
"B2X7834",1,2020,8,2
"B2X7835",1,2013,1,1
"B2X7835",1,2014,2,2
"B2X7835",1,2015,3,2
"B2X7835",1,2016,4,2
"B2X7835",1,2017,5,2
"B2X7835",1,2018,6,2
"B2X7835",1,2019,7,2
"B2X7835",1,2020,8,2
"B2X7836",1,2013,1,1
"B2X7836",1,2014,2,2
"B2X7836",1,2015,3,2
"B2X7836",1,2016,4,2
"B2X7836",1,2017,5,2
"B2X7836",1,2018,6,2
"B2X7836",1,2019,7,2
"B2X7836",1,2020,8,2
"B2X7837",1,2013,1,1
"B2X7837",1,2014,2,2
"B2X7837",1,2015,3,2
"B2X7837",1,2016,4,2
"B2X7837",1,2017,5,2
"B2X7837",1,2018,6,2
"B2X7837",1,2019,7,2
"B2X7837",1,2020,8,2
"B2X7838",1,2013,1,1
"B2X7838",1,2014,2,2
"B2X7838",1,2015,3,2
"B2X7838",1,2016,4,2
"B2X7838",1,2017,5,2
"B2X7838",1,2018,6,2
"B2X7838",1,2019,7,2
"B2X7838",1,2020,8,2
"B2X7839",2,2013,1,2
"B2X7839",2,2014,2,2
"B2X7839",2,2015,3,2
"B2X7839",2,2016,4,2
"B2X7839",2,2017,5,2
"B2X7839",2,2018,6,2
"B2X7839",2,2019,7,2
"B2X7839",2,2020,8,2
"B2X7840",1,2013,1,1
"B2X7840",1,2014,2,2
"B2X7840",1,2015,3,2
"B2X7840",1,2016,4,2
"B2X7840",1,2017,5,2
"B2X7840",1,2018,6,2
"B2X7840",1,2019,7,2
"B2X7840",1,2020,8,2
"B2X7841",1,2013,1,1
"B2X7841",1,2014,2,2
"B2X7841",1,2015,3,2
"B2X7841",1,2016,4,2
"B2X7841",1,2017,5,2
"B2X7841",1,2018,6,2
"B2X7841",1,2019,7,2
"B2X7841",1,2020,8,2
"B2X7842",1,2013,1,1
"B2X7842",1,2014,2,2
"B2X7842",1,2015,3,2
"B2X7842",1,2016,4,2
"B2X7842",1,2017,5,2
"B2X7842",1,2018,6,2
"B2X7842",1,2019,7,2
"B2X7842",1,2020,8,2
"B2X7843",1,2013,1,1
"B2X7843",1,2014,2,2
"B2X7843",1,2015,3,2
"B2X7843",1,2016,4,2
"B2X7843",1,2017,5,2
"B2X7843",1,2018,6,2
"B2X7843",1,2019,7,2
"B2X7843",1,2020,8,2
"B2X7844",1,2013,1,1
"B2X7844",1,2014,2,2
"B2X7844",1,2015,3,2
"B2X7844",1,2016,4,2
"B2X7844",1,2017,5,2
"B2X7844",1,2018,6,2
"B2X7844",1,2019,7,2
"B2X7844",1,2020,8,2
"B2X7845",1,2013,1,1
"B2X7845",1,2014,2,2
"B2X7845",1,2015,3,2
"B2X7845",1,2016,4,2
"B2X7845",1,2017,5,2
"B2X7845",1,2018,6,2
"B2X7845",1,2019,7,2
"B2X7845",1,2020,8,2
"B2X7846",0,2013,1,0
"B2X7846",0,2014,2,1
"B2X7846",0,2015,3,2
"B2X7846",0,2016,4,2
"B2X7846",0,2017,5,2
"B2X7846",0,2018,6,2
"B2X7846",0,2019,7,2
"B2X7846",0,2020,8,2
"B2X7847",0,2013,1,0
"B2X7847",0,2014,2,1
"B2X7847",0,2015,3,2
"B2X7847",0,2016,4,2
"B2X7847",0,2017,5,2
"B2X7847",0,2018,6,2
"B2X7847",0,2019,7,2
"B2X7847",0,2020,8,2
"B2X7848",0,2013,1,0
"B2X7848",0,2014,2,1
"B2X7848",0,2015,3,2
"B2X7848",0,2016,4,2
"B2X7848",0,2017,5,2
"B2X7848",0,2018,6,2
"B2X7848",0,2019,7,2
"B2X7848",0,2020,8,2
"B2X7849",0,2013,1,0
"B2X7849",0,2014,2,1
"B2X7849",0,2015,3,2
"B2X7849",0,2016,4,2
"B2X7849",0,2017,5,2
"B2X7849",0,2018,6,2
"B2X7849",0,2019,7,2
"B2X7849",0,2020,8,2
"B2X7850",0,2013,1,0
"B2X7850",0,2014,2,1
"B2X7850",0,2015,3,2
"B2X7850",0,2016,4,2
"B2X7850",0,2017,5,2
"B2X7850",0,2018,6,2
"B2X7850",0,2019,7,2
"B2X7850",0,2020,8,2
"B2X7851",0,2013,1,0
"B2X7851",0,2014,2,1
"B2X7851",0,2015,3,2
"B2X7851",0,2016,4,2
"B2X7851",0,2017,5,2
"B2X7851",0,2018,6,2
"B2X7851",0,2019,7,2
"B2X7851",0,2020,8,2
"B2X7852",0,2013,1,0
"B2X7852",0,2014,2,1
"B2X7852",0,2015,3,2
"B2X7852",0,2016,4,2
"B2X7852",0,2017,5,2
"B2X7852",0,2018,6,2
"B2X7852",0,2019,7,2
"B2X7852",0,2020,8,2
"B2X7853",0,2013,1,0
"B2X7853",0,2014,2,1
"B2X7853",0,2015,3,2
"B2X7853",0,2016,4,2
"B2X7853",0,2017,5,2
"B2X7853",0,2018,6,2
"B2X7853",0,2019,7,2
"B2X7853",0,2020,8,2
"B2X7854",0,2013,1,0
"B2X7854",0,2014,2,1
"B2X7854",0,2015,3,2
"B2X7854",0,2016,4,2
"B2X7854",0,2017,5,2
"B2X7854",0,2018,6,2
"B2X7854",0,2019,7,2
"B2X7854",0,2020,8,2
"B2X7855",0,2013,1,0
"B2X7855",0,2014,2,1
"B2X7855",0,2015,3,2
"B2X7855",0,2016,4,2
"B2X7855",0,2017,5,2
"B2X7855",0,2018,6,2
"B2X7855",0,2019,7,2
"B2X7855",0,2020,8,2
"B2X7856",0,2013,1,0
"B2X7856",0,2014,2,1
"B2X7856",0,2015,3,2
"B2X7856",0,2016,4,2
"B2X7856",0,2017,5,2
"B2X7856",0,2018,6,2
"B2X7856",0,2019,7,2
"B2X7856",0,2020,8,2
"B2X7857",0,2013,1,0
"B2X7857",0,2014,2,1
"B2X7857",0,2015,3,2
"B2X7857",0,2016,4,2
"B2X7857",0,2017,5,2
"B2X7857",0,2018,6,2
"B2X7857",0,2019,7,2
"B2X7857",0,2020,8,2
"B2X7858",0,2013,1,0
"B2X7858",0,2014,2,1
"B2X7858",0,2015,3,2
"B2X7858",0,2016,4,2
"B2X7858",0,2017,5,2
"B2X7858",0,2018,6,2
"B2X7858",0,2019,7,2
"B2X7858",0,2020,8,2
"B2X7859",0,2013,1,0
"B2X7859",0,2014,2,1
"B2X7859",0,2015,3,2
"B2X7859",0,2016,4,2
"B2X7859",0,2017,5,2
"B2X7859",0,2018,6,2
"B2X7859",0,2019,7,2
"B2X7859",0,2020,8,2
"B2X7860",0,2013,1,0
"B2X7860",0,2014,2,1
"B2X7860",0,2015,3,2
"B2X7860",0,2016,4,2
"B2X7860",0,2017,5,2
"B2X7860",0,2018,6,2
"B2X7860",0,2019,7,2
"B2X7860",0,2020,8,2
"B2X7861",0,2013,1,0
"B2X7861",0,2014,2,1
"B2X7861",0,2015,3,2
"B2X7861",0,2016,4,2
"B2X7861",0,2017,5,2
"B2X7861",0,2018,6,2
"B2X7861",0,2019,7,2
"B2X7861",0,2020,8,2
"B2X7862",0,2013,1,0
"B2X7862",0,2014,2,1
"B2X7862",0,2015,3,2
"B2X7862",0,2016,4,2
"B2X7862",0,2017,5,2
"B2X7862",0,2018,6,2
"B2X7862",0,2019,7,2
"B2X7862",0,2020,8,2
"B2X7863",0,2013,1,0
"B2X7863",0,2014,2,1
"B2X7863",0,2015,3,2
"B2X7863",0,2016,4,2
"B2X7863",0,2017,5,2
"B2X7863",0,2018,6,2
"B2X7863",0,2019,7,2
"B2X7863",0,2020,8,2
"B2X7864",0,2013,1,0
"B2X7864",0,2014,2,1
"B2X7864",0,2015,3,2
"B2X7864",0,2016,4,2
"B2X7864",0,2017,5,2
"B2X7864",0,2018,6,2
"B2X7864",0,2019,7,2
"B2X7864",0,2020,8,2
"B2X7865",0,2013,1,0
"B2X7865",0,2014,2,1
"B2X7865",0,2015,3,2
"B2X7865",0,2016,4,2
"B2X7865",0,2017,5,2
"B2X7865",0,2018,6,2
"B2X7865",0,2019,7,2
"B2X7865",0,2020,8,2
"B2X7866",0,2013,1,0
"B2X7866",0,2014,2,1
"B2X7866",0,2015,3,2
"B2X7866",0,2016,4,2
"B2X7866",0,2017,5,2
"B2X7866",0,2018,6,2
"B2X7866",0,2019,7,2
"B2X7866",0,2020,8,2
"B2X7867",0,2013,1,0
"B2X7867",0,2014,2,1
"B2X7867",0,2015,3,2
"B2X7867",0,2016,4,2
"B2X7867",0,2017,5,2
"B2X7867",0,2018,6,2
"B2X7867",0,2019,7,2
"B2X7867",0,2020,8,2
"B2X7868",0,2013,1,0
"B2X7868",0,2014,2,1
"B2X7868",0,2015,3,2
"B2X7868",0,2016,4,2
"B2X7868",0,2017,5,2
"B2X7868",0,2018,6,2
"B2X7868",0,2019,7,2
"B2X7868",0,2020,8,2
"B2X7869",0,2013,1,0
"B2X7869",0,2014,2,1
"B2X7869",0,2015,3,2
"B2X7869",0,2016,4,2
"B2X7869",0,2017,5,2
"B2X7869",0,2018,6,2
"B2X7869",0,2019,7,2
"B2X7869",0,2020,8,2
"B2X7870",0,2013,1,0
"B2X7870",0,2014,2,1
"B2X7870",0,2015,3,2
"B2X7870",0,2016,4,2
"B2X7870",0,2017,5,2
"B2X7870",0,2018,6,2
"B2X7870",0,2019,7,2
"B2X7870",0,2020,8,2
"B2X7871",0,2013,1,0
"B2X7871",0,2014,2,1
"B2X7871",0,2015,3,2
"B2X7871",0,2016,4,2
"B2X7871",0,2017,5,2
"B2X7871",0,2018,6,2
"B2X7871",0,2019,7,2
"B2X7871",0,2020,8,2
"B2X7872",0,2013,1,0
"B2X7872",0,2014,2,1
"B2X7872",0,2015,3,2
"B2X7872",0,2016,4,2
"B2X7872",0,2017,5,2
"B2X7872",0,2018,6,2
"B2X7872",0,2019,7,2
"B2X7872",0,2020,8,2
"B2X7873",0,2013,1,0
"B2X7873",0,2014,2,1
"B2X7873",0,2015,3,2
"B2X7873",0,2016,4,2
"B2X7873",0,2017,5,2
"B2X7873",0,2018,6,2
"B2X7873",0,2019,7,2
"B2X7873",0,2020,8,2
"B2X7874",0,2013,1,0
"B2X7874",0,2014,2,1
"B2X7874",0,2015,3,2
"B2X7874",0,2016,4,2
"B2X7874",0,2017,5,2
"B2X7874",0,2018,6,2
"B2X7874",0,2019,7,2
"B2X7874",0,2020,8,2
"B2X7875",0,2013,1,0
"B2X7875",0,2014,2,1
"B2X7875",0,2015,3,2
"B2X7875",0,2016,4,2
"B2X7875",0,2017,5,2
"B2X7875",0,2018,6,2
"B2X7875",0,2019,7,2
"B2X7875",0,2020,8,2
"B2X7876",0,2013,1,0
"B2X7876",0,2014,2,1
"B2X7876",0,2015,3,2
"B2X7876",0,2016,4,2
"B2X7876",0,2017,5,2
"B2X7876",0,2018,6,2
"B2X7876",0,2019,7,2
"B2X7876",0,2020,8,2
"B2X7877",0,2013,1,0
"B2X7877",0,2014,2,1
"B2X7877",0,2015,3,2
"B2X7877",0,2016,4,2
"B2X7877",0,2017,5,2
"B2X7877",0,2018,6,2
"B2X7877",0,2019,7,2
"B2X7877",0,2020,8,2
"B2X7878",0,2013,1,0
"B2X7878",0,2014,2,1
"B2X7878",0,2015,3,2
"B2X7878",0,2016,4,2
"B2X7878",0,2017,5,2
"B2X7878",0,2018,6,2
"B2X7878",0,2019,7,2
"B2X7878",0,2020,8,2
"B2X7879",0,2013,1,0
"B2X7879",0,2014,2,1
"B2X7879",0,2015,3,2
"B2X7879",0,2016,4,2
"B2X7879",0,2017,5,2
"B2X7879",0,2018,6,2
"B2X7879",0,2019,7,2
"B2X7879",0,2020,8,2
"B2X7880",0,2013,1,0
"B2X7880",0,2014,2,1
"B2X7880",0,2015,3,2
"B2X7880",0,2016,4,2
"B2X7880",0,2017,5,2
"B2X7880",0,2018,6,2
"B2X7880",0,2019,7,2
"B2X7880",0,2020,8,2
"B2X7881",0,2013,1,0
"B2X7881",0,2014,2,1
"B2X7881",0,2015,3,2
"B2X7881",0,2016,4,2
"B2X7881",0,2017,5,2
"B2X7881",0,2018,6,2
"B2X7881",0,2019,7,2
"B2X7881",0,2020,8,2
"B2X7882",0,2013,1,0
"B2X7882",0,2014,2,1
"B2X7882",0,2015,3,2
"B2X7882",0,2016,4,2
"B2X7882",0,2017,5,2
"B2X7882",0,2018,6,2
"B2X7882",0,2019,7,2
"B2X7882",0,2020,8,2
"B2X7883",0,2013,1,0
"B2X7883",0,2014,2,1
"B2X7883",0,2015,3,2
"B2X7883",0,2016,4,2
"B2X7883",0,2017,5,2
"B2X7883",0,2018,6,2
"B2X7883",0,2019,7,2
"B2X7883",0,2020,8,2
"B2X7884",0,2013,1,0
"B2X7884",0,2014,2,1
"B2X7884",0,2015,3,2
"B2X7884",0,2016,4,2
"B2X7884",0,2017,5,2
"B2X7884",0,2018,6,2
"B2X7884",0,2019,7,2
"B2X7884",0,2020,8,2
"B2X7885",1,2013,1,1
"B2X7885",1,2014,2,2
"B2X7885",1,2015,3,2
"B2X7885",1,2016,4,2
"B2X7885",1,2017,5,2
"B2X7885",1,2018,6,2
"B2X7885",1,2019,7,2
"B2X7885",1,2020,8,2
"B2X7886",1,2013,1,1
"B2X7886",1,2014,2,2
"B2X7886",1,2015,3,2
"B2X7886",1,2016,4,2
"B2X7886",1,2017,5,2
"B2X7886",1,2018,6,2
"B2X7886",1,2019,7,2
"B2X7886",1,2020,8,2
"B2X7887",1,2013,1,1
"B2X7887",1,2014,2,2
"B2X7887",1,2015,3,2
"B2X7887",1,2016,4,2
"B2X7887",1,2017,5,2
"B2X7887",1,2018,6,2
"B2X7887",1,2019,7,2
"B2X7887",1,2020,8,2
"B2X7888",2,2013,1,2
"B2X7888",2,2014,2,2
"B2X7888",2,2015,3,2
"B2X7888",2,2016,4,2
"B2X7888",2,2017,5,2
"B2X7888",2,2018,6,2
"B2X7888",2,2019,7,2
"B2X7888",2,2020,8,2
"B2X7889",1,2013,1,1
"B2X7889",1,2014,2,2
"B2X7889",1,2015,3,2
"B2X7889",1,2016,4,2
"B2X7889",1,2017,5,2
"B2X7889",1,2018,6,2
"B2X7889",1,2019,7,2
"B2X7889",1,2020,8,2
"B2X7890",2,2013,1,2
"B2X7890",2,2014,2,2
"B2X7890",2,2015,3,2
"B2X7890",2,2016,4,2
"B2X7890",2,2017,5,2
"B2X7890",2,2018,6,2
"B2X7890",2,2019,7,2
"B2X7890",2,2020,8,2
"B2X7900",1,2014,1,1
"B2X7900",1,2015,2,2
"B2X7900",1,2016,3,2
"B2X7900",1,2017,4,2
"B2X7900",1,2018,5,2
"B2X7900",1,2019,6,2
"B2X7900",1,2020,7,2
"B2X7901",0,2012,1,0
"B2X7901",0,2013,2,1
"B2X7901",0,2014,3,2
"B2X7901",0,2015,4,2
"B2X7901",0,2016,5,2
"B2X7901",0,2017,6,2
"B2X7901",0,2018,7,2
"B2X7901",0,2019,8,2
"B2X7901",0,2020,9,2
"B2X7902",0,2012,1,0
"B2X7902",0,2013,2,1
"B2X7902",0,2014,3,2
"B2X7902",0,2015,4,2
"B2X7902",0,2016,5,2
"B2X7902",0,2017,6,2
"B2X7902",0,2018,7,2
"B2X7902",0,2019,8,2
"B2X7902",0,2020,9,2
"B2X7903",0,2012,1,0
"B2X7903",0,2013,2,1
"B2X7903",0,2014,3,2
"B2X7903",0,2015,4,2
"B2X7903",0,2016,5,2
"B2X7903",0,2017,6,2
"B2X7903",0,2018,7,2
"B2X7903",0,2019,8,2
"B2X7903",0,2020,9,2
"B2X7904",0,2012,1,0
"B2X7904",0,2013,2,1
"B2X7904",0,2014,3,2
"B2X7904",0,2015,4,2
"B2X7904",0,2016,5,2
"B2X7904",0,2017,6,2
"B2X7904",0,2018,7,2
"B2X7904",0,2019,8,2
"B2X7904",0,2020,9,2
"B2X7905",0,2012,1,0
"B2X7905",0,2013,2,1
"B2X7905",0,2014,3,2
"B2X7905",0,2015,4,2
"B2X7905",0,2016,5,2
"B2X7905",0,2017,6,2
"B2X7905",0,2018,7,2
"B2X7905",0,2019,8,2
"B2X7905",0,2020,9,2
"B2X7906",0,2012,1,0
"B2X7906",0,2013,2,1
"B2X7906",0,2014,3,2
"B2X7906",0,2015,4,2
"B2X7906",0,2016,5,2
"B2X7906",0,2017,6,2
"B2X7906",0,2018,7,2
"B2X7906",0,2019,8,2
"B2X7906",0,2020,9,2
"B2X7907",0,2012,1,0
"B2X7907",0,2013,2,1
"B2X7907",0,2014,3,2
"B2X7907",0,2015,4,2
"B2X7907",0,2016,5,2
"B2X7907",0,2017,6,2
"B2X7907",0,2018,7,2
"B2X7907",0,2019,8,2
"B2X7907",0,2020,9,2
"B2X7908",0,2012,1,0
"B2X7908",0,2013,2,1
"B2X7908",0,2014,3,2
"B2X7908",0,2015,4,2
"B2X7908",0,2016,5,2
"B2X7908",0,2017,6,2
"B2X7908",0,2018,7,2
"B2X7908",0,2019,8,2
"B2X7908",0,2020,9,2
"B2X7909",0,2012,1,0
"B2X7909",0,2013,2,1
"B2X7909",0,2014,3,2
"B2X7909",0,2015,4,2
"B2X7909",0,2016,5,2
"B2X7909",0,2017,6,2
"B2X7909",0,2018,7,2
"B2X7909",0,2019,8,2
"B2X7909",0,2020,9,2
"B2X7910",0,2012,1,0
"B2X7910",0,2013,2,1
"B2X7910",0,2014,3,2
"B2X7910",0,2015,4,2
"B2X7910",0,2016,5,2
"B2X7910",0,2017,6,2
"B2X7910",0,2018,7,2
"B2X7910",0,2019,8,2
"B2X7910",0,2020,9,2
"B2X7911",0,2012,1,0
"B2X7911",0,2013,2,1
"B2X7911",0,2014,3,2
"B2X7911",0,2015,4,2
"B2X7911",0,2016,5,2
"B2X7911",0,2017,6,2
"B2X7911",0,2018,7,2
"B2X7911",0,2019,8,2
"B2X7911",0,2020,9,2
"B2X7912",0,2012,1,0
"B2X7912",0,2013,2,1
"B2X7912",0,2014,3,2
"B2X7912",0,2015,4,2
"B2X7912",0,2016,5,2
"B2X7912",0,2017,6,2
"B2X7912",0,2018,7,2
"B2X7912",0,2019,8,2
"B2X7912",0,2020,9,2
"B2X7913",0,2012,1,0
"B2X7913",0,2013,2,1
"B2X7913",0,2014,3,2
"B2X7913",0,2015,4,2
"B2X7913",0,2016,5,2
"B2X7913",0,2017,6,2
"B2X7913",0,2018,7,2
"B2X7913",0,2019,8,2
"B2X7913",0,2020,9,2
"B2X7914",0,2012,1,0
"B2X7914",0,2013,2,1
"B2X7914",0,2014,3,2
"B2X7914",0,2015,4,2
"B2X7914",0,2016,5,2
"B2X7914",0,2017,6,2
"B2X7914",0,2018,7,2
"B2X7914",0,2019,8,2
"B2X7914",0,2020,9,2
"B2X7915",0,2012,1,0
"B2X7915",0,2013,2,1
"B2X7915",0,2014,3,2
"B2X7915",0,2015,4,2
"B2X7915",0,2016,5,2
"B2X7915",0,2017,6,2
"B2X7915",0,2018,7,2
"B2X7915",0,2019,8,2
"B2X7915",0,2020,9,2
"B2X7916",0,2012,1,0
"B2X7916",0,2013,2,1
"B2X7916",0,2014,3,2
"B2X7916",0,2015,4,2
"B2X7916",0,2016,5,2
"B2X7916",0,2017,6,2
"B2X7916",0,2018,7,2
"B2X7916",0,2019,8,2
"B2X7916",0,2020,9,2
"B2X7917",0,2012,1,0
"B2X7917",0,2013,2,1
"B2X7917",0,2014,3,2
"B2X7917",0,2015,4,2
"B2X7917",0,2016,5,2
"B2X7917",0,2017,6,2
"B2X7917",0,2018,7,2
"B2X7917",0,2019,8,2
"B2X7917",0,2020,9,2
"B2X7918",0,2012,1,0
"B2X7918",0,2013,2,1
"B2X7918",0,2014,3,2
"B2X7918",0,2015,4,2
"B2X7918",0,2016,5,2
"B2X7918",0,2017,6,2
"B2X7918",0,2018,7,2
"B2X7918",0,2019,8,2
"B2X7918",0,2020,9,2
"B2X7919",0,2012,1,0
"B2X7919",0,2013,2,1
"B2X7919",0,2014,3,2
"B2X7919",0,2015,4,2
"B2X7919",0,2016,5,2
"B2X7919",0,2017,6,2
"B2X7919",0,2018,7,2
"B2X7919",0,2019,8,2
"B2X7919",0,2020,9,2
"B2X7920",0,2012,1,0
"B2X7920",0,2013,2,1
"B2X7920",0,2014,3,2
"B2X7920",0,2015,4,2
"B2X7920",0,2016,5,2
"B2X7920",0,2017,6,2
"B2X7920",0,2018,7,2
"B2X7920",0,2019,8,2
"B2X7920",0,2020,9,2
"B2X7921",0,2012,1,0
"B2X7921",0,2013,2,1
"B2X7921",0,2014,3,2
"B2X7921",0,2015,4,2
"B2X7921",0,2016,5,2
"B2X7921",0,2017,6,2
"B2X7921",0,2018,7,2
"B2X7921",0,2019,8,2
"B2X7921",0,2020,9,2
"B2X7922",0,2012,1,0
"B2X7922",0,2013,2,1
"B2X7922",0,2014,3,2
"B2X7922",0,2015,4,2
"B2X7922",0,2016,5,2
"B2X7922",0,2017,6,2
"B2X7922",0,2018,7,2
"B2X7922",0,2019,8,2
"B2X7922",0,2020,9,2
"B2X7923",0,2012,1,0
"B2X7923",0,2013,2,1
"B2X7923",0,2014,3,2
"B2X7923",0,2015,4,2
"B2X7923",0,2016,5,2
"B2X7923",0,2017,6,2
"B2X7923",0,2018,7,2
"B2X7923",0,2019,8,2
"B2X7923",0,2020,9,2
"B2X7924",0,2012,1,0
"B2X7924",0,2013,2,1
"B2X7924",0,2014,3,2
"B2X7924",0,2015,4,2
"B2X7924",0,2016,5,2
"B2X7924",0,2017,6,2
"B2X7924",0,2018,7,2
"B2X7924",0,2019,8,2
"B2X7924",0,2020,9,2
"B2X7925",0,2012,1,0
"B2X7925",0,2013,2,1
"B2X7925",0,2014,3,2
"B2X7925",0,2015,4,2
"B2X7925",0,2016,5,2
"B2X7925",0,2017,6,2
"B2X7925",0,2018,7,2
"B2X7925",0,2019,8,2
"B2X7925",0,2020,9,2
"B2X7926",0,2012,1,0
"B2X7926",0,2013,2,1
"B2X7926",0,2014,3,2
"B2X7926",0,2015,4,2
"B2X7926",0,2016,5,2
"B2X7926",0,2017,6,2
"B2X7926",0,2018,7,2
"B2X7926",0,2019,8,2
"B2X7926",0,2020,9,2
"B2X7927",0,2012,1,0
"B2X7927",0,2013,2,1
"B2X7927",0,2014,3,2
"B2X7927",0,2015,4,2
"B2X7927",0,2016,5,2
"B2X7927",0,2017,6,2
"B2X7927",0,2018,7,2
"B2X7927",0,2019,8,2
"B2X7927",0,2020,9,2
"B2X7928",0,2012,1,0
"B2X7928",0,2013,2,1
"B2X7928",0,2014,3,2
"B2X7928",0,2015,4,2
"B2X7928",0,2016,5,2
"B2X7928",0,2017,6,2
"B2X7928",0,2018,7,2
"B2X7928",0,2019,8,2
"B2X7928",0,2020,9,2
"B2X7929",0,2012,1,0
"B2X7929",0,2013,2,1
"B2X7929",0,2014,3,2
"B2X7929",0,2015,4,2
"B2X7929",0,2016,5,2
"B2X7929",0,2017,6,2
"B2X7929",0,2018,7,2
"B2X7929",0,2019,8,2
"B2X7929",0,2020,9,2
"B2X7930",0,2012,1,0
"B2X7930",0,2013,2,1
"B2X7930",0,2014,3,2
"B2X7930",0,2015,4,2
"B2X7930",0,2016,5,2
"B2X7930",0,2017,6,2
"B2X7930",0,2018,7,2
"B2X7930",0,2019,8,2
"B2X7930",0,2020,9,2
"B2X7931",0,2012,1,0
"B2X7931",0,2013,2,1
"B2X7931",0,2014,3,2
"B2X7931",0,2015,4,2
"B2X7931",0,2016,5,2
"B2X7931",0,2017,6,2
"B2X7931",0,2018,7,2
"B2X7931",0,2019,8,2
"B2X7931",0,2020,9,2
"B2X7932",0,2012,1,0
"B2X7932",0,2013,2,1
"B2X7932",0,2014,3,2
"B2X7932",0,2015,4,2
"B2X7932",0,2016,5,2
"B2X7932",0,2017,6,2
"B2X7932",0,2018,7,2
"B2X7932",0,2019,8,2
"B2X7932",0,2020,9,2
"B2X7933",0,2012,1,0
"B2X7933",0,2013,2,1
"B2X7933",0,2014,3,2
"B2X7933",0,2015,4,2
"B2X7933",0,2016,5,2
"B2X7933",0,2017,6,2
"B2X7933",0,2018,7,2
"B2X7933",0,2019,8,2
"B2X7933",0,2020,9,2
"B2X7934",0,2012,1,0
"B2X7934",0,2013,2,1
"B2X7934",0,2014,3,2
"B2X7934",0,2015,4,2
"B2X7934",0,2016,5,2
"B2X7934",0,2017,6,2
"B2X7934",0,2018,7,2
"B2X7934",0,2019,8,2
"B2X7934",0,2020,9,2
"B2X7935",0,2012,1,0
"B2X7935",0,2013,2,1
"B2X7935",0,2014,3,2
"B2X7935",0,2015,4,2
"B2X7935",0,2016,5,2
"B2X7935",0,2017,6,2
"B2X7935",0,2018,7,2
"B2X7935",0,2019,8,2
"B2X7935",0,2020,9,2
"B2X7936",0,2012,1,0
"B2X7936",0,2013,2,1
"B2X7936",0,2014,3,2
"B2X7936",0,2015,4,2
"B2X7936",0,2016,5,2
"B2X7936",0,2017,6,2
"B2X7936",0,2018,7,2
"B2X7936",0,2019,8,2
