"ID","sex"
"X02_263_2017",2
"X03_263_2017",1
"X04_263_2017",1
"X05_263_2017",2
"X01_265_2017",2
"X02_265_2017",2
"X03_265_2017",2
"X04_265_2017",1
"X05_265_2017",1
"X06_265_2017",2
"X07_265_2017",2
"X08_265_2017",2
"X09_265_2017",2
"X02_266_2017",2
"X03_266_2017",2
"X04_266_2017",1
"X01_267_2017",1
"X01_268_2017",1
"X02_268_2017",2
"X03_268_2017",2
"X04_268_2017",1
"X05_268_2017",1
"X06_268_2017",1
"X07_268_2017",2
"X08_268_2017",2
"X09_268_2017",1
"X10_268_2017",2
"X01_271_2017",2
"X02_274_2017",1
"X03_274_2017",1
"X04_274_2017",1
"X05_274_2017",2
"X06_274_2017",2
"X03_276_2017",2
"X01_276_2017",1
"X02_276_2017",1
"B4X1507",2
"B4X1508",2
"B4X1509",2
"B4X1510",1
"B4X1511",1
"B4X1512",1
"B4X1513",1
"B4P9635",1
"B4P9636",2
"B4P9637",1
"B4P9638",2
"B4P9639",1
"B4P9640",1
"B4P9641",2
"B4P9642",1
"B4X1274",2
"B4X1275",2
"B4X1276",1
"B4X1277",2
"B4X1278",2
"B4X1279",2
"B4X1280",2
"B4X1281",1
"B4X1282",1
"B4X1283",1
"B4P9309",2
"B4X1751",2
"B4X1752",1
"B4X1753",1
"B4X1754",2
"B4X1755",1
"B4X1756",2
"B4X1757",2
"B4X1758",1
"B4P9379",1
"B4P9380",1
"B4P9381",1
"B4P9382",2
"B4P9383",2
"B4P9384",1
"B4P9385",1
"B4P9386",2
"B4P9387",2
"B4P9388",2
"X01000618",2
"B4P9333",2
"B4P9334",1
"B4P9335",1
"B4P9336",2
"B4P9337",2
"B4P9338",2
"B4P9339",1
"B4P9340",1
"B4P9341",1
"B4P9342",1
"B4P9362",1
"B4P9363",1
"B4P9364",1
"B4P9365",1
"B4P9366",2
"B4P9367",1
"B4P9368",1
"B4P9369",2
"X02000818",2
"B4X1456",1
"B4X1457",2
"B4X1458",1
"B4X1459",2
"B4X1460",2
"B4X1461",1
"B4X1462",1
"B4X1463",1
"B4P9370",2
"B4P9371",1
"B4P9372",2
"B4P9373",2
"B4P9375",2
"B4P9376",2
"B4P9377",1
"B4P9378",2
"X01001018",1
"B4P9929",2
"B4P9930",1
"B4P9931",1
"B4P9932",2
"B4P9933",1
"X01001118",1
"X02001118",1
"X03001118",2
"X05001118",2
"B4P9322",2
"B4P9908",2
"B4P9909",2
"B4P9910",1
"B4P9912",1
"B4P9913",1
"B4P9914",2
"B4P9915",1
"B4P9916",1
"B4P9917",1
"X01001518",2
"X02001518",1
"X03001518",1
"X04001518",1
"X05001518",1
"X06001518",1
"B4P9534",2
"B4P9601",2
"B4P9602",1
"B4P9603",2
"B4P9604",2
"B4P9605",2
"B4P9606",2
"B4P9607",2
"X01001818",1
"B4P9324",2
"B4X1710",2
"B4X1711",1
"B4X1712",1
"B4X1713",1
"B4X1714",1
"B4X1715",1
"B4X1716",2
"B4X1717",2
"X01001918",1
"B4P9062",2
"B4P9400",1
"B4X1701",1
"B4X1702",2
"B4X1703",1
"B4X1704",1
"B4X1705",1
"B4X1706",2
"B4X1707",2
"B4X1708",1
"B4X1709",2
"B4P9343",2
"B4P9344",1
"B4P9345",1
"B4P9346",2
"B4P9347",1
"B4P9348",1
"B4P9349",1
"B4P9350",1
"B4P9351",1
"B4X1398",2
"B4X1399",2
"B4X1400",1
"B4X1501",1
"B4X1502",2
"B4X1503",2
"B4X1504",2
"B4X1505",1
"B4X1506",2
"B4P9329",2
"B4X1514",2
"B4X1515",1
"B4X1516",1
"B4X1517",2
"B4X1518",2
"B4X1519",1
"B4X1520",2
"B4X1521",1
"B4X1522",1
"B4X1523",1
"B4P9304",1
"B4X1464",1
"B4X1465",2
"B4X1466",2
"B4X1467",1
"B4X1468",1
"B4X1469",1
"B4X1470",2
"B4X1471",1
"B4P9326",1
"B4X1284",2
"B4X1656",2
"B4X1657",1
"B4X1658",2
"B4X1659",2
"B4X1660",1
"B4X1661",1
"B4X1662",1
"B4P9330",2
"B4X1524",2
"B4X1525",1
"B4X1526",1
"B4X1527",1
"B4X1528",2
"B4X1529",2
"B4X1530",1
"B4X1531",2
"B4P9643",1
"B4P9644",1
"B4P9645",2
"B4P9646",2
"B4P9647",2
"B4P9648",1
"B4P9649",2
"B4P9650",1
"B4P9651",1
"B4P9652",2
"B4P9314",2
"X01004118",2
"B4X1759",1
"B4X1760",2
"B4X1761",2
"B4X1762",1
"B4X1763",1
"B4X1764",2
"B4X1765",1
"B4X1766",1
"B4X1767",1
"X01004218",1
"B4P9096",2
"B4P9170",1
"X01004318",2
"X02004318",1
"X03004318",2
"X04004318",1
"X05004318",1
"X06004318",2
"X07004318",1
"X08004318",1
"X09004318",1
"X10004318",2
"B4X1671",1
"B4X1672",1
"B4X1673",1
"B4X1674",1
"B4X1675",2
"B4X1676",1
"B4P9389",2
"B4P9390",2
"B4P9391",1
"B4P9392",1
"B4P9393",2
"B4P9394",2
"B4P9395",1
"B4P9396",2
"B4P9397",2
"B4P9398",2
"B4P9399",1
"B4P9918",1
"B4P9919",1
"B4P9920",1
"B4P9921",1
"B4P9922",2
"B4P9923",1
"B4P9924",1
"B4P9925",1
"B4P9926",1
"B4P9927",1
"B4P9928",2
"B4X1449",1
"B4X1450",1
"B4X1451",2
"B4X1452",1
"B4X1453",1
"B4X1454",2
"X01005118",1
"B4P9119",1
"B4P9544",2
"B4X1393",1
"B4X1394",1
"B4X1395",2
"B4X1396",2
"B4X1397",2
"X01005318",2
"X02005318",2
"X03005318",2
"B4X1051",2
"B4X1052",2
"B4X1053",2
"B4X1054",1
"B4X1055",1
"B4X1056",1
"B4X1057",1
"B4X1058",1
"X01005518",1
"B4P9934",2
"B4P9935",1
"B4P9936",1
"B4P9937",1
"B4P9938",2
"B4P9939",1
"B4P9940",2
"B4P9942",1
"B4P9943",1
"X01006218",1
"X02006218",1
"X03006218",1
"X04006218",1
"X05006218",1
"B4P9091",1
"X01006418",1
"X02006418",1
"X03006418",2
"X04006418",2
"X05006418",2
"X06006418",2
"X07006418",1
"X08006418",1
"B4P9976",1
"B4P9977",1
"B4P9978",1
"B4P9979",1
"B4P9980",2
"B4P9981",2
"B4P9982",1
"B4P9983",1
"B4P9984",2
"B4P9985",1
"X03006918",1
"X04006918",2
"B4P9901",2
"B4P9902",2
"B4P9903",1
"B4P9904",1
"B4P9905",2
"B4P9906",2
"B4P9907",2
"B4X1227",1
"B4X1228",1
"B4X1229",1
"B4X1230",1
"B4X1231",1
"B4X1232",2
"B4X1233",1
"B4X1234",1
"B4X1235",1
"B4X1236",1
"B4X1237",1
"X01007318",2
"B4P9177",2
"X01007418",2
"X02007418",2
"X03007418",2
"X04007418",2
"B4P9374",2
"B4X1090",2
"B4X1091",1
"B4X1092",2
"B4X1093",2
"B4X1094",2
"B4X1095",2
"B4X1096",2
"B4X1097",1
"B4X1098",1
"B4X1099",2
"B4X1100",2
"B4X1059",2
"B4X1060",2
"B4X1061",2
"B4X1062",2
"B4X1063",2
"B4X1064",1
"B4X1065",1
"B4X1066",2
"B4X1042",1
"B4X1043",2
"B4X1044",1
"B4X1045",1
"B4X1046",1
"B4X1047",1
"B4X1048",1
"B4X1049",2
"B4X1050",2
"X01008018",1
"X01008118",1
"X02008118",2
"X03008118",2
"X04008118",2
"X05008118",1
"X06008118",2
"X07008118",1
"X09008118",1
"X10008118",2
"X11008118",1
"X12008118",1
"B4X1768",2
"B4X1670",1
"X01008218",1
"X02008218",2
"X03008218",1
"B4X1273",2
"B4X1801",1
"B4X1802",2
"B4X1803",1
"B4X1804",1
"B4X1805",1
"B4X1806",2
"B4X1807",2
"B4X1472",2
"B4X1473",1
"B4X1474",2
"B4X1475",2
"B4X1476",1
"B4P9962",1
"B4P9963",2
"B4P9964",1
"B4P9965",1
"B4P9966",2
"B4P9967",2
"B4P9968",2
"B4P9969",2
"B4P9970",2
"X01009918",2
"X02009918",2
"B4P9971",1
"B4P9972",2
"B4P9973",2
"B4P9974",1
"B4P9975",2
"X01010018",2
"X02010018",2
"B4P9113",1
"B4P9327",2
"B4X1286",2
"B4X1287",1
"B4X1288",1
"B4X1289",2
"B4X1290",1
"B4X1291",2
"B4X1292",1
"B4X1293",2
"B4X1294",2
"B4X1295",1
"B4X1245",2
"B4X1246",2
"B4X1247",1
"B4X1248",2
"B4X1249",2
"B4X1250",2
"B4X1251",2
"B4X1252",2
"X01010318",1
"B4P9054",1
"B4P9328",2
"B4X1002",2
"B4X1003",2
"B4X1004",1
"B4X1005",1
"B4X1006",2
"B4X1007",1
"B4X1008",2
"B4X1009",1
"B4X1010",2
"B4X1011",2
"B4X1012",2
"B4P9199",2
"X01010918",2
"X02010918",2
"X03010918",1
"B4P9092",2
"B4X1369",1
"B4X1370",2
"B4X1371",2
"B4X1372",2
"B4X1373",2
"B4X1374",2
"B4X1375",2
"B4P9572",2
"B4X1376",1
"B4X1377",1
"B4X1378",1
"B4X1379",1
"B4X1380",1
"B4X1381",2
"B4X1382",2
"B4X1383",2
"B4X1384",2
"B4X1330",1
"B4X1331",2
"B4X1332",1
"B4X1333",1
"B4X1334",2
"B4X1335",2
"B4X1336",2
"B4X1337",1
"B4X1338",2
"B4X1339",2
"B4X1340",1
"B4X1319",2
"B4X1320",1
"B4X1321",1
"B4X1322",1
"B4X1323",2
"B4X1324",2
"B4X1325",2
"B4X1326",1
"B4X1327",1
"B4X1328",1
"B4X1329",1
"X01011518",1
"B4X1238",2
"B4X1239",1
"B4X1240",1
"B4X1241",2
"B4X1242",1
"B4X1243",2
"B4X1244",2
"B4P9307",1
"B4P9325",2
"B4X1808",1
"B4X1809",1
"B4X1810",1
"B4X1811",2
"B4X1812",1
"B4X1813",2
"B4X1814",2
"B4X1815",1
"B4X1816",2
"X01012018",2
"B4P9100",2
"B4P9954",1
"B4P9955",1
"B4P9956",1
"B4P9957",1
"B4P9958",2
"B4P9959",2
"B4P9960",2
"B4P9961",2
"X01012318",1
"B4P9512",2
"B4X1638",1
"B4X1639",1
"B4X1640",1
"B4X1641",2
"B4X1642",1
"B4X1643",1
"B4X1644",1
"X01012618",1
"B4X1613",2
"B4X1614",1
"B4X1615",2
"B4X1616",1
"B4X1617",1
"B4X1618",1
"B4X1619",2
"B4X1620",2
"B4X1621",2
"B4X1351",2
"B4X1352",2
"B4X1353",1
"B4X1354",2
"B4X1355",2
"B4X1356",2
"B4X1357",1
"B4X1358",1
"B4X1359",1
"B4X1360",2
"X01013418",2
"B4P9098",2
"B4X1569",2
"B4X1570",1
"B4X1571",1
"B4X1572",1
"B4X1573",1
"B4X1574",2
"B4X1575",2
"B4X1576",2
"B4X1577",1
"X01013618",2
"B4P9695",1
"B4P9696",2
"B4P9697",2
"B4P9698",1
"B4P9699",2
"B4P9700",2
"B4X1001",1
"X01013718",1
"B4P9583",2
"B4X1385",2
"B4X1386",2
"B4X1387",2
"B4X1388",2
"B4X1389",2
"B4X1390",2
"B4X1391",1
"B4X1392",1
"B4X1308",1
"B4X1309",2
"B4X1310",1
"B4X1311",1
"B4X1312",1
"B4X1313",1
"B4X1314",1
"B4X1315",1
"B4X1316",2
"B4X1317",2
"B4X1318",1
"B4P9352",2
"B4P9353",2
"B4P9354",1
"B4P9355",2
"B4P9356",2
"B4P9357",2
"B4P9358",1
"B4P9359",2
"B4P9360",1
"B4P9361",2
"B4X1013",2
"B4X1014",2
"B4X1015",2
"B4X1016",1
"B4X1017",1
"B4X1018",1
"B4X1019",2
"B4X1020",1
"B4X1021",1
"B4X1477",1
"B4X1478",2
"B4X1479",1
"B4X1480",2
"B4X1481",2
"B4X1482",1
"B4P9551",2
"B4P9625",2
"B4P9626",1
"B4P9627",1
"B4P9628",1
"B4P9629",2
"B4P9630",2
"B4P9631",1
"B4P9632",1
"B4P9633",2
"B4P9634",2
"B4P9944",2
"B4P9945",1
"B4P9946",2
"B4P9947",1
"B4P9948",2
"B4P9949",2
"B4P9950",2
"B4P9951",1
"B4P9952",2
"X01015318",2
"X02015318",2
"X03015318",1
"B4X1483",2
"B4X1484",1
"X01015418",1
"X02015418",1
"X03015418",2
"B4X1127",1
"B4X1128",1
"B4X1129",1
"B4X1130",1
"B4X1131",2
"B4X1132",1
"B4X1133",1
"B4X1134",1
"B4X1135",2
"B4X1136",1
"B4X1285",2
"B4X1645",2
"B4X1646",1
"B4X1647",2
"B4X1648",1
"B4X1649",1
"B4X1650",2
"B4X1651",2
"B4X1652",1
"B4X1341",2
"B4X1342",1
"B4X1343",2
"B4X1344",2
"B4X1345",1
"B4X1346",1
"B4X1347",1
"B4X1348",1
"B4X1349",2
"B4X1350",1
"X01016118",2
"B4X1361",1
"B4X1362",2
"B4X1363",1
"B4X1364",1
"B4X1365",1
"B4X1366",1
"B4X1367",1
"B4X1368",1
"B4X1653",2
"B4X1654",1
"B4X1655",2
"X01016318",2
"B4X1301",2
"B4X1302",2
"B4X1303",2
"B4X1304",1
"B4X1305",2
"B4X1306",1
"B4X1307",2
"X01016618",1
"X02016618",1
"B4X1253",1
"B4X1254",1
"B4X1255",2
"B4X1256",2
"B4X1257",1
"B4X1258",1
"B4X1259",2
"B4X1260",1
"B4X1261",1
"B4X1262",2
"B4X1263",1
"B4X1743",1
"B4X1744",2
"B4X1745",1
"B4X1746",2
"B4X1747",1
"B4X1748",1
"B4X1749",2
"B4P9616",2
"B4P9617",2
"B4P9618",1
"B4P9619",1
"B4P9620",1
"B4P9621",1
"B4P9622",2
"B4P9623",2
"B4P9624",2
"B4X1264",1
"B4X1265",1
"B4X1266",1
"B4X1267",1
"B4X1268",1
"B4X1269",2
"B4X1270",1
"B4X1271",1
"B4X1272",1
"B4X1022",1
"B4X1023",1
"B4X1024",2
"B4X1025",2
"B4X1026",1
"B4X1027",1
"B4X1028",1
"B4X1029",1
"B4X1030",1
"B4X1031",2
"B4P9118",2
"B4P9530",1
"X01018618",1
"X02018618",1
"X03018618",2
"X04018618",1
"X05018618",1
"X06018618",1
"X07018618",2
"X08018618",1
"B4P9332",2
"B4X1076",2
"B4X1077",2
"B4X1078",1
"B4X1079",2
"B4X1080",1
"B4X1081",2
"B4X1082",1
"B4X1083",2
"B4P9080",1
"B4X1067",1
"B4X1068",2
"B4X1069",2
"B4X1070",1
"B4X1071",2
"B4X1072",1
"B4X1073",2
"B4X1074",2
"B4X1075",2
"B4P9191",2
"B4P9687",2
"B4P9688",2
"B4P9689",2
"B4P9690",2
"B4P9691",2
"B4P9692",1
"B4P9693",1
"B4P9694",2
"B4P9331",2
"B4X1532",2
"B4X1533",2
"B4X1534",2
"B4X1535",1
"B4X1536",1
"B4X1537",2
"B4X1538",2
"B4X1167",2
"B4X1168",1
"B4X1169",2
"B4X1170",1
"B4X1171",2
"B4X1172",1
"B4X1173",1
"B4X1174",1
"B4X1175",1
"B4X1176",1
"B4X1177",2
"B4X1178",1
"B4X1137",2
"B4X1138",2
"B4X1139",2
"B4X1140",2
"B4X1141",1
"B4X1142",1
"B4X1143",1
"B4X1144",1
"B4X1145",1
"B4X1146",1
"X01019818",1
"B4P9140",2
"B4X1217",2
"B4X1218",1
"B4X1219",1
"B4X1220",1
"B4X1221",1
"B4X1222",2
"B4X1223",2
"B4X1224",2
"B4X1225",1
"B4X1226",2
"B4X1622",1
"B4X1623",1
"B4X1624",1
"B4X1625",1
"B4X1626",1
"B4X1627",1
"B4X1628",1
"B4X1629",2
"B4X1630",1
"B4X1734",1
"B4X1735",2
"B4X1736",1
"B4X1737",2
"B4X1738",2
"B4X1739",2
"B4X1740",1
"B4X1741",1
"B4X1742",1
"B4P9516",2
"B4X1494",2
"B4X1495",1
"B4X1496",2
"B4X1497",2
"B4X1498",1
"B4X1499",1
"B4X1500",2
"B4X1601",1
"B4X1602",2
"B4X1603",1
"B4P9953",2
"B4X1631",1
"B4X1632",2
"B4X1633",2
"B4X1634",2
"B4X1635",1
"B4X1636",1
"B4X1637",2
"B4X1032",2
"B4X1033",2
"B4X1034",2
"B4X1035",1
"B4X1036",1
"B4X1037",1
"B4X1038",2
"B4X1039",1
"B4X1040",2
"B4X1041",2
"B4P9120",1
"B4P9669",2
"B4P9670",1
"B4P9671",1
"B4P9672",2
"B4P9673",1
"B4P9674",1
"B4P9675",2
"B4P9676",1
"B4P9677",1
"B4P9055",2
"B4X1405",2
"B4X1406",2
"B4X1407",2
"B4X1408",1
"B4X1409",2
"B4X1410",1
"B4X1411",2
"B4P9678",1
"B4P9679",2
"B4P9680",1
"B4P9681",1
"B4P9682",2
"B4P9683",1
"B4P9684",2
"B4P9685",2
"B4P9686",2
"B4P9797",1
"B4X1412",2
"B4X1413",2
"B4X1414",1
"B4X1415",2
"B4X1416",1
"B4X1417",2
"B4X1418",1
"B4X1419",1
"B4P9313",2
"B4X1726",2
"B4X1727",2
"B4X1728",1
"B4X1729",1
"B4X1730",2
"B4X1731",1
"B4X1732",1
"B4X1733",2
"B4P9513",2
"B4X1604",1
"B4X1605",1
"B4X1606",1
"B4X1607",2
"B4X1608",1
"B4X1609",1
"B4X1610",1
"B4X1611",1
"B4X1612",1
"X01022418",2
"B4P9056",2
"B4X1296",2
"B4X1297",2
"B4X1298",2
"B4X1299",2
"B4X1300",1
"B4X1750",2
"B4X1207",1
"B4X1208",1
"B4X1209",1
"B4X1210",1
"B4X1211",1
"B4X1212",2
"B4X1213",1
"B4X1214",2
"B4X1215",2
"B4X1216",2
"B4X1156",1
"B4X1157",2
"B4X1158",1
"B4X1159",1
"B4X1160",2
"B4X1161",2
"B4X1162",2
"B4X1163",1
"B4X1164",1
"B4X1165",1
"B4X1166",2
"B4P9070",2
"B4X1438",1
"B4X1439",1
"B4X1440",1
"B4X1441",1
"B4X1442",2
"B4X1443",1
"B4X1444",1
"B4X1445",2
"B4X1446",1
"B4X1447",2
"B4X1448",1
"B4P9104",1
"B4P9596",2
"B4X1147",2
"B4X1148",2
"B4X1149",2
"B4X1150",2
"B4X1151",1
"B4X1152",1
"B4X1153",2
"B4X1154",2
"B4X1155",2
"X01023018",1
"B4P9197",2
"B4X1539",2
"B4X1540",2
"B4X1541",1
"B4X1542",1
"B4X1543",1
"B4X1544",1
"B4X1545",2
"B4X1546",1
"B4X1547",2
"B4X1548",2
"B4X1549",2
"B4P9196",2
"B4X1110",2
"B4X1111",2
"B4X1112",2
"B4X1113",2
"B4X1114",1
"B4X1115",2
"B4X1116",1
"B4X1117",2
"B4X1197",1
"B4X1198",2
"B4X1199",2
"B4X1200",1
"B4X1201",2
"B4X1202",2
"B4X1203",1
"B4X1204",2
"B4X1205",2
"B4X1206",1
"X01024418",2
"B4P9090",2
"X01024618",1
"X02024618",2
"X03024618",1
"X04024618",1
"X05024618",2
"X06024618",2
"X07024618",2
"B4P9995",2
"B4P9996",1
"B4P9997",2
"B4P9998",1
"B4P9999",1
"B4X1401",1
"B4X1402",2
"B4X1403",1
"B4X1404",2
"B4X1559",2
"B4X1560",2
"B4X1561",2
"B4X1562",2
"B4X1563",2
"B4X1564",1
"B4X1565",2
"B4X1566",1
"B4X1567",2
"B4X1568",1
"B4X1420",1
"B4X1421",2
"B4X1422",1
"B4X1423",2
"B4X1424",1
"B4X1425",1
"B4X1426",1
"B4X1427",1
"B4X1428",1
"B4X1118",2
"B4X1119",1
"B4X1120",2
"B4X1121",1
"B4X1122",2
"B4X1123",1
"B4X1124",2
"B4X1125",1
"B4X1126",2
"B4X1186",1
"B4X1187",2
"B4X1188",2
"B4X1189",2
"B4X1190",1
"B4X1191",2
"B4X1192",2
"B4X1193",1
"B4X1194",1
"B4X1195",1
"B4X1196",1
"B4X1578",2
"B4X1579",1
"B4X1580",2
"B4X1581",2
"B4X1582",1
"B4X1583",2
"B4X1584",1
"B4X1585",1
"B4X1586",1
"B4X1587",2
"B4X1588",2
"B4P9531",2
"B4X1589",1
"B4X1590",2
"B4X1591",1
"B4X1592",2
"B4X1593",1
"B4X1594",2
"B4X1595",2
"B4X1596",2
"B4X1597",2
"B4X1598",2
"B4X1599",1
"B4P9194",2
"B4P9653",1
"B4P9654",1
"B4P9655",2
"B4P9656",1
"B4P9657",1
"B4P9658",1
"B4P9659",1
"B4P9660",1
"X02025618",1
"B4X1084",1
"B4X1085",2
"B4X1086",1
"B4X1087",2
"B4X1088",1
"B4X1089",2
"B4X1600",2
"B4P9323",2
"B4X1429",2
"B4X1430",2
"B4X1431",1
"B4X1432",2
"B4X1433",2
"B4X1434",2
"B4X1435",2
"B4X1436",2
"B4X1437",2
"X01026118",1
"B4P9136",1
"B4P9563",2
"B4X1485",1
"B4X1486",2
"B4X1487",1
"B4X1488",2
"B4X1489",2
"B4X1490",1
"B4X1491",2
"B4X1492",1
"B4X1493",1
"B4X1718",2
"B4X1719",1
"B4X1720",2
"B4X1721",2
"B4X1722",2
"B4X1723",2
"B4X1724",2
"B4X1725",2
"B4X1663",1
"B4X1664",2
"B4X1665",1
"B4X1666",2
"B4X1667",2
"B4X1668",1
"B4X1669",1
"X01026718",2
"X02026718",2
"X03026718",2
"X04026718",1
"X05026718",2
"X06026718",2
"X07026718",2
"X08026718",2
"X09026718",1
"X10026718",1
"B4X1101",2
"B4X1102",2
"B4X1103",1
"B4X1104",1
"B4X1105",1
"B4X1106",2
"B4X1107",1
"B4X1108",2
"B4X1109",2
"X01026918",1
"B4X1179",2
"B4X1180",1
"B4X1181",1
"B4X1182",2
"B4X1183",2
"B4X1184",2
"B4X1185",1
"B4P9661",2
"B4P9662",1
"B4P9663",2
"B4P9664",2
"B4P9665",2
"B4P9666",2
"B4P9667",1
"B4P9668",1
"B4X1550",2
"B4X1551",1
"B4X1552",1
"B4X1553",2
"B4X1554",1
"B4X1555",1
"B4X1556",1
"B4X1557",1
"B4X1558",1
"X01027318",2
"B4X1455",2
"B4P9986",2
"B4P9987",1
"B4P9988",1
"B4P9989",2
"B4P9990",2
"B4P9991",2
"B4P9992",1
"B4P9993",2
"B4P9994",2
"B4P9057",2
"B4P9078",1
"B4P9608",1
"B4P9609",2
"B4P9611",1
"B4P9612",2
"B4P9613",2
"B4P9614",2
"B4P9615",2
"X01027718",1
"B4P9058",1
"B4P9059",1
"B4P9060",1
"B4P9061",2
"B4P9063",2
"B4P9064",2
"B4P9065",2
"B4P9066",2
"B4P9067",1
"B4P9068",1
"B4P9069",1
"B4P9071",1
"B4P9072",1
"B4P9073",1
"B4P9074",1
"B4P9075",2
"B4P9076",2
"B4P9077",2
"B4P9079",2
"B4P9081",1
"B4P9082",2
"B4P9083",1
"B4P9084",1
"B4P9085",2
"B4P9086",1
"B4P9087",1
"B4P9088",1
"B4P9089",1
"B4P9093",1
"B4P9094",2
"B4P9095",2
"B4P9097",2
"B4P9099",2
"B4P9102",1
"B4P9103",2
"B4P9105",2
"B4P9106",1
"B4P9107",2
"B4P9108",2
"B4P9109",2
"B4P9110",2
"B4P9111",2
"B4P9112",1
"B4P9114",1
"B4P9115",2
"B4P9116",1
"B4P9117",2
"B4P9121",1
"B4P9122",1
"B4P9123",2
"B4P9124",1
"B4P9125",2
"B4P9126",2
"B4P9127",1
"B4P9128",2
"B4P9129",2
"B4P9130",2
"B4P9131",2
"B4P9132",1
"B4P9133",1
"B4P9134",2
"B4P9135",2
"B4P9137",2
"B4P9138",1
"B4P9139",2
"B4P9141",1
"B4P9142",2
"B4P9143",2
"B4P9144",2
"B4P9145",2
"B4P9146",1
"B4P9147",2
"B4P9148",2
"B4P9149",2
"B4P9150",2
"B4P9151",2
"B4P9152",1
"B4P9153",2
"B4P9154",2
"B4P9155",1
"B4P9156",2
"B4P9157",1
"B4P9158",2
"B4P9159",2
"B4P9160",2
"B4P9161",1
"B4P9162",2
"B4P9163",2
"B4P9164",2
"B4P9165",2
"B4P9166",2
"B4P9167",1
"B4P9168",2
"B4P9169",1
"B4P9171",1
"B4P9172",2
"B4P9173",1
"B4P9174",1
"B4P9175",1
"B4P9176",2
"B4P9178",1
"B4P9179",1
"B4P9180",2
"B4P9181",2
"B4P9182",2
"B4P9183",1
"B4P9184",1
"B4P9185",2
"B4P9186",2
"B4P9187",1
"B4P9188",1
"B4P9189",2
"B4P9190",2
"B4P9192",2
"B4P9193",1
"B4P9195",2
"B4P9198",1
"B4P9301",2
"B4P9302",2
"B4P9303",2
"B4P9305",2
"B4P9306",2
"B4P9308",2
"B4P9310",1
"B4P9311",2
"B4P9312",2
"B4P9315",2
"B4P9316",1
"B4P9317",1
"B4P9318",2
"B4P9319",2
"B4P9320",1
"B4P9321",1
"B4P9510",1
"B4P9514",2
"B4P9515",2
"B4P9517",1
"B4P9518",2
"B4P9519",1
"B4P9520",1
"B4P9521",2
"B4P9522",2
"B4P9523",1
"B4P9524",2
"B4P9525",2
"B4P9526",2
"B4P9527",1
"B4P9528",1
"B4P9529",2
"B4P9532",2
"B4P9533",2
"B4P9535",2
"B4P9536",2
"B4P9537",1
"B4P9538",2
"B4P9539",1
"B4P9540",2
"B4P9541",2
"B4P9542",2
"B4P9543",1
"B4P9545",1
"B4P9546",1
"B4P9547",2
"B4P9548",2
"B4P9549",1
"B4P9550",1
"B4P9552",2
"B4P9553",1
"B4P9554",1
"B4P9555",1
"B4P9556",1
"B4P9557",2
"B4P9558",2
"B4P9559",1
"B4P9560",1
"B4P9561",2
"B4P9562",1
"B4P9564",2
"B4P9565",2
"B4P9566",2
"B4P9567",1
"B4P9568",2
"B4P9569",2
"B4P9570",2
"B4P9571",2
"B4P9573",1
"B4P9574",1
"B4P9575",2
"B4P9576",2
"B4P9577",2
"B4P9578",2
"B4P9579",2
"B4P9580",2
"B4P9581",1
"B4P9582",1
"B4P9584",2
"B4P9585",2
"B4P9586",1
"B4P9587",2
"B4P9588",2
"B4P9589",1
"B4P9590",1
"B4P9591",2
"B4P9592",2
"B4P9593",2
"B4P9594",1
"B4P9595",2
"B4P9597",1
"B4P9598",2
"B4P9599",1
"B4P9795",2
"B4P9796",2
"B4P9798",1
"B4P9799",2
"B4P9800",2
"B4P9600",2
"B4P9200",1
"B4P9052",1
"B4P9053",1
"B4H1551",1
"B4H0362",2
"B4X1870",2
"B4X1877",2
"B4X8045",2
"B4X8022",2
"B4X1867",2
"B4X1888",2
"B4X1866",2
"B4X1900",2
"B4X1899",2
"B4X1875",2
"B4X1851",2
"B4X1880",2
"B4X1821",2
"B4X1869",2
"B4X8021",2
"B4X1859",2
"B4X1884",2
"B4X8018",2
"B4X8036",2
"B4X1878",2
"B4X8090",2
"B4X1882",2
"B4X8058",2
"B4X1837",2
"B4X1864",2
"B4X1890",2
"B4X1894",2
"B4X1887",2
"B4X1889",2
"B4X1881",2
"B4X1790",2
"B4X1868",2
"B4X1886",2
"B4P1849",2
"B4X1860",2
"B4X1857",2
"B4X8019",2
"B4X1893",2
"B4X1835",2
"B4X1871",2
"B4X1795",2
"B4X1861",2
"B4X1865",2
"B4X1782",2
"B4X1885",2
"B4X1787",2
"B4X1879",2
"B4X1872",2
"B4X1818",2
"B4X1829",2
"B4X8023",2
"B4X1862",2
"B4X1897",2
"B4X1769",2
"B4X1770",2
"B4X1780",2
"B4X1783",2
"B4X1788",2
"B4X1797",2
"B4X1799",2
"B4X1820",2
"B4X1823",2
"B4X1825",2
"B4X1826",2
"B4X1833",2
"B4X1844",2
"B4X1848",2
"B4X1852",2
"B4X1853",2
"B4X1856",2
"B4X1863",2
"B4X1874",2
"B4X1876",2
"B4X1958",2
"B4X1990",2
"B4X1935",2
"B4X1791",1
"B4X1850",1
"B4X1839",1
"B4X1838",1
"B4X1785",1
"B4X1891",1
"B4X1898",1
"B4X1831",1
"B4X1895",1
"B4X1830",1
"B4X8037",1
"SA04655",1
"B4X8020",1
"B4X1843",1
"B4X1883",1
"B4X1828",1
"B4X1778",1
"B4X1819",1
"B4X1896",1
"B4X1873",1
